PersonIdCode,4601,4602,4603,4604,4605,4606,4607,4608,4609,4610,4611,4612,4613,4614,4615,4616,4617,4618,4619,4620,4701,4702,4703,4704,4705,4706,4707,4708,4709,4710,4711,4712,4713,4714,4715,4716,4717,4718,4801,4802,4803,4804,4805,4806,4807,4808,4809,4810,4811,4812,4813,4814,4815,4816,4817,4818,4819,4820,4901,4902,4903,4904,4905,4906,4907,4908,4909,4910,4911,4912,4913,4914,4915,4916,4917,4918,4919,4920,5001,5002,5003,5004,5005,5006
2685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,8,5,0,5,5,8,0,3,4,2,11,12,5,2,1,3,10,1,7,1,4,9,3,10,1,3,8,0,7,0,2,3,19,8,1,8,19,4,10,0,10,5,0
2686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,5,1,3,0,2,2,2,4,1,4,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4
2688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,2,4,7,2,7,0,2,7,9,5,5,11,11,5,3,5,19,9,2,5,6,17,6,4,6,10,18,9,2,5,9,12,10,4,8,7,13,6,3,6,4,15
2689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,1,3,0,2,4,13,12,6,3,0,0,4,15,1,6,1,3,2,4,7,0,4,1,0,2,0,0,3,23,4,0,0,7,2,8,0,1,4,0
2690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,11,3,5,1,7,0,3,1,4,2,1,2,5,1,2,2,0,1,0,1,0,5,4,0,8,0,1,2,0,1,1,0,2,0,1,0,0,1,0,1,2,1
2691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,4,4,7,0,0,0,2,0,15,7,3,2,11,3,1,4,7,13,0,5,5,4,3,0,4,21,1,8,0,5,4,3,9,2,6,10,7,2,0,4,1,1
2693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,10,7,5,5,0,3,0,3,1,11,2,5,2,4,2,0,5,3,5,2,0,1,3,5,0,9,11,1,5,0,3,4,0,3,2,15,12,15,2,0,2,4,4
2694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,10,1,17,0,5,0,2,3,12,8,4,6,7,1,5,6,17,14,0,11,11,2,6,1,7,11,4,7,0,1,6,7,5,5,3,4,0,3,0,11,11,10
2698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,11,2,6,14,1,6,0,6,2,7,2,5,1,4,0,2,8,1,7,3,5,18,4,11,1,3,8,6,4,3,5,8,6,3,3,7,4,1,13,0,6,3,9
2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,7,2,9,2,5,0,0,1,4,2,7,1,1,0,13,7,2,2,0,3,0,0,1,0,1,0,1,3,0,1,0,4,5,0,1,1,3,2,2,6,7,4
2701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,13,2,12,0,5,0,4,3,16,2,9,5,4,2,3,10,20,12,0,5,2,3,5,1,2,7,1,1,1,13,7,12,5,1,10,10,6,11,2,6,2,3
2702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,3,4,1,0,1,3,2,12,6,1,1,4,3,5,3,1,0,1,2,1,3,1,2,6,1,1,0,1,1,10,2,1,0,8,2,8,2,7,8,1
2704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,8,5,1,6,0,0,0,2,0,11,2,0,0,1,2,0,2,4,4,0,0,8,0,4,0,4,1,5,3,4,0,2,0,1,0,11,4,3,3,0,7,3,2
2705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,7,0,14,0,5,1,2,7,5,5,5,0,0,4,1,8,0,2,0,0,5,0,11,9,4,10,2,1,8,1,4,0,5,2,5,3,1,3,0,9
2707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,4,7,1,2,0,3,4,0,1,2,9,5,0,2,5,2,3,0,0,6,5,3,4,2,1,0,3,3,5,4,0,1,1,0,1,9,4,3,1,8,3
2708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,3,0,5,0,2,0,3,4,7,13,18,3,3,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,3,8
2710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,6,7,4,6,0,4,0,5,2,0,2,7,2,4,5,4,6,1,0,2,6,6,0,6,1,3,6,8,6,0,4,3,7,12,1,4,8,1,5,1,4,1,4
2713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,3,2,1,4,0,5,1,2,1,0,2,1,0,3,0,0,1,3,6,5,1,1,0,2,7,1,1,2,3,1,1,2,0,8,9,6,13,0,7,5,0
2715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,5,10,1,14,9,8,0,3,9,8,22,14,4,11,0,22,19,9,13,3,6,14,4,8,4,12,13,8,23,1,10,19,25,5,5,8,18,11,15,1,15,11,10
2717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,3,2,2,0,5,3,3,3,13,11,8,5,11,0,5,5,11,24,0,18,7,21,24,0,12,29,18,17,0,14,10,11,6,0,12,14,8,7,0,10,15,10
2718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,5,4,0,1,0,2,7,8,10,2,8,8,0,17,3,5,4,0,6,13,27,4,0,6,7,15,4,0,6,9,6,4,0,11,6,4,8,0,4,3,2
2719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,10,6,4,9,0,14,1,11,15,15,12,7,10,7,0,12,5,11,26,0,13,13,29,7,0,13,17,23,65,0,57,16,292,263,0,317,330,9,8,0,6,8,4
2721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,6,5,4,0,15,3,2,8,4,8,9,15,13,0,10,12,2,7,0,7,10,7,9,0,6,3,9,9,0,7,9,5,4,0,8,15,5,9,0,28,5,27
2723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,5,0,1,7,9,3,4,10,3,0,8,2,8,25,0,11,22,26,21,0,19,20,4,11,0,7,4,5,5,0,1,2,2,2,0,9,0,3
2724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,7,8,4,9,0,9,0,4,12,20,12,10,16,20,0,8,12,12,14,0,47,31,53,68,0,25,16,10,16,0,16,10,18,6,0,10,14,14,14,0,10,10,20
2726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,0,2,0,1,0,1,6,6,1,2,0,6,0,0,3,5,14,4,6,3,3,2,1,6,11,4,3,8,4,1,5,4,0,4,6,5,13,1,3,4,5
2728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,1,2,1,0,4,0,10,5,7,11,6,5,4,4,0,5,14,10,1,1,6,5,11,1,8,0,14,10,6,7,20,2,8,3,7,18,15,11,4,6,27,23
2735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,2,7,5,4,1,2,1,2,0,24,5,1,4,5,2,1,2,11,2,1,7,0,2,1,0,2,2,1,1,7,7,1,1,8,10
2738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,3,1,4,0,7,7,6,7,1,5,7,3,10,0,5,10,7,9,4,5,10,4,5,1,6,10,7,3,1,2,3,10
2740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,5,5,10,5,5,13,11,11,6,2,9,11,10,8,4,3,10,8,4,0,3,5,6
2741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,3,0,5,7,1,5,0,4,9,6,13,0,3,7,4,7,0,9,8,31,41,0,30,62,231,204,0,290,297,5
2743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,11,0,4,9,0,2,0,1,8,1,8,4,5,6,3,5,5,3,3,3,3,7,2,11,3,21,1,10,9,7
2744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,4,2,2,9,3,0,0,2,2,5,8,1,7,2,4,3,1,3,4,1,4,1,1,4,4,6,1,0,3,4
2745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,2,0,2,14,1,9,4,4,14,0,16,0,1,12,7,13,3,4,6,10,11,2,7,14,3,27,3,13,6,8
2747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,1,1,3,0,6,1,3,4,1,6,1,0,4,0,5,1,4,0,0,4,0,0,3,1,2,2,1
2748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,8,0,12,5,4,3,0,6,0,4,5,0,1,2,2,5,0,3,1,4,4,1,11,4,0
2750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,0,3,3,2,5,1,3,5,1,9,1,1,0,8,4,0,2,9,4,3,3,29,1
2751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,5,5,9,8,4,10,2,7,4,5,2,0,5,9,1,11,0,3,11,5,9,2,3,12,6
2752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,1,0,0,6,1,0,2,4,0,4,0,1,2,1,0,0,0,0,1,1,1
2754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,16,2,8,1,1,10,10,3,3,0,2,8,2,3,13,10,4,25,4,5,12,3
2757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,16,4,3,0,7,4,7,2,14,0,0,5,5,2,14,4,2,8,22,2
2758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,3,8,19,2,2,9,4,23,6,0,6,11,5,9,1,10,29,1,24,2,13,8,27
2759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,11,5,1,1,4,12,2,1,0,3,11,4,5,4,12,14,4,3,0,12,18
2760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,7,1,1,0,0,1,1,7,9,1,6,1,1,3,0,4,4,0,6,1,4,5,2
2761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,1,4,2,15,1,2,7,5,6,2,4,8,2,9,3,0,1,2,18
2762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,6,2,3,1,2,7,4,8,2,7,5,13,10,3,6,15,6,14,0,10,10,4
2763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,5,1,2,4,2,3,1,2,8,0,3,7,3,1,1,4,2,2
2764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,4,4,0,1,0,7,1,2,6,0,4,3,1,1,0,0,2,0,2,2,9
2765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,3,9,4,5,4,8,18,2,9,0,18,11,14,16,1,17,13,11,16,2,16,10,9
2766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,7,0,2,0,1,6,0,0,5,2,5,5,0,5,2,2,8,2,15,4,3
2767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,5,7,2,0,0,1,0,3,7,1,2,7,13,6,1,1,13,1,12,0,2,9,1
2768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,8,10,16,11,0,7,7,21,49,0,31,28,44,17,0,33,27,23,14,0,11,9,16
2769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,11,6,17,0,8,8,7,12,0,7,7,8,4,0,9,11,8,7,0,17,11,9
2770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,16,1,4,1,1,8,2,2,13,2,4,10,2,4,0,8,2,2,4,1,2,1,1
2771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9,1,9,1,3,3,2,2,0,6,4,18,2,2,4,6,2,7,0,1,5,1
2772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,2,6,2,2,1,4,4,3,3,3,3,2,1,0,3,10,1,2,0,1,1,2
2773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,3,3,1,2,0,4,1,1,1,1,0,2,0,0,4,0,0,1,0,7,1
2774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,7,5,14,12,0,6,8,5,0,0,8,5,18,6,0,5,28,11,7,0,9,3,0
2775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3,5,13,3,12,17,8,10,4,8,11,7,12,0,10,13,0,4,0,9,7,4
2776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,5,2,3,4,0,5,2,5,3,2,4,7,1,7,0,0,5,3,4,0,5,7,2
2777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,4,2,3,4,4,1,4,5,2,8,2,2,3,3,3,2,2,2,2,5,7,1
2778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,1,2,3,1,3,10,5,12,0,4,11,3,9,6,12,11,7,7,1,6,10,4
2779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,2,5,6,3,2,5,3,6,13,0,13,7,9,4,2,6,5,15,5,7,14,5,6
2780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,6,5,6,0,2,5,4,10,0,8,3,11,12,0,8,10,8,4,0,31,7,3
2781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,3,1,4,1,1,10,0,3,15,1,0,1,1,1,0,0,0,3,1,1
2783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,14,7,13,10,0,13,6,6,18,0,14,11,5,6,0,7,17,8,15,0,18,22,48
2784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,11,0,4,2,7,2,1,1,3,2,3,0,2,4,3,0,1,2,8,9
2785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,5,3,11,5,10,7,4,9,1,12,11,7,7,2,12,12,2,14,3,12,4,5
2786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,2,4,2,0,7,2,6,8,2,2,24,9,5,0,7,5,2,10,0,12,8,2
2787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,11,5,5,12,13,9,13,1,11,5,12,10,18,10,3,14,18,4,22,7,12,4,3
2788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,2,3,0,3,3,2,6,0,6,0,3,2,0,9,1,0,11,2,5,5,12
2789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,8,1,0,4,1,19,1,2,3,1,4,3,2,4,4,10,14,9,7,8,2
2790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,3,10,0,3,16,3,1,1,2,7,8,10,0,0,5,3,6,0,3,4,1
2792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,24,1,2,3,1,8,6,1,9,1,5,7,2,5,4,9,6,1,5,2,23
2793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5,11,14,0,3,3,3,5,0,6,5,7,24,0,8,6,10,6,0,10,8,8
2795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,5,1,1,1,2,2,11,12,1,2,6,5,6,2,3,6,5,10,0,8,5,8
2796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,6,1,5,9,2,9,12,4,6,1,15,4,1,2,10,7,13,3,12,4,3
2798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,18,0,1,2,4,6,2,1,5,1,7,2,2,7,2,8,5,0,1,1,14
2799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,3,11,1,6,5,7,3,5,1,6,0,5,3,4,3,8,0,3,1,7,7
3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,2,3,11,7,6,10,3,0,17,4,10,0,10,5,7,8,1,10,11,4
