,Active,AdditionalActivity,AdditionalMandate,BirthPlace_Canton,BirthPlace_City,CantonAbbreviation,CantonName,Citizenship,CouncilAbbreviation,CouncilName,DateElection_at,DateJoining_at,DateLeaving_at,DateOath_at,DateOfBirth_at,DateOfDeath_at,DateResignation_at,FirstName,Gender,ID,LastName,Mandates,MaritalStatus,MilitaryRank,NumberOfChildren,ParlGroupAbbreviation,ParlGroupFunction,ParlGroupFunctionText,ParlGroupName,PartyAbbreviation,PartyName,PersonIdCode
730,false,Vizepräsidentin der Parlamentarischen Gruppe Schweiz-Lateinamerika,Vizepräsidentin FDP Schweiz: von August 2006 bis April 2008,,Schattdorf,UR,Uri,Altdorf (UR),CN,Conseil national,2011-10-23,2011-12-05,2015-11-29,2011-12-05,1956-02-29,,2015-11-29,Gabi,f,1103,Huber,Exekutive der Gemeinde (Fürsorgerat) Altdorf: von Januar 1987 bis Dezember 1993; Legislative des Kantons (Landrätin): von Juni 1988 bis Mai 1996; Exekutive des Kantons (Regierungsrätin): von Juni 1996 bis Mai 2004 und von Juni 2002 bis Mai 2004 Landammann,,,,,,,,PLR,PLR.Les Libéraux-Radicaux,2602.0
731,true,Präsident der Parlamentarischen Gruppe Christ+Politik,,,Schänis,SG,St-Gall,Appenzell (AI),CN,Conseil national,2015-10-18,2015-11-30,,2015-11-30,1952-05-29,,,Jakob,m,1104,Büchler,Legislative des Kantons (Kantonsrat): von Mai 1988 bis April 2003; Kantonsratspräsident: von 2001 bis 2002,marié(e),--,5.0,C,"{'#text': '1', '@m:type': 'Edm.Int32'}",Membre,Groupe PDC,PDC,Parti démocrate-chrétien suisse,2588.0
732,false,,,,Viganello,TI,Tessin,Sonvico (TI),CN,Conseil national,2007-10-21,2007-12-03,2009-12-31,2007-12-03,1943-11-01,,2009-12-31,Attilio,m,1105,Bignasca,Legislativo comunale: da aprile 1992; legislativo cantonale: da aprile 1991(presidente: 2002/2003),,,4.0,,,,,Lega,Lega dei Ticinesi,2586.0
733,true,Co-Präsidentin der Parlamentarischen Gruppe Freiwilligenarbeit und Ehrenamt; Co-Präsidentin der Parlamentarischen Gruppe Wohn- und Grundeigentum,"Präsidentin CVP Thurgau: von Juni 2001 bis 2006; Mitglied Parteivorstand CVP Schweiz: seit Oktober 2004; Vizepräsidentin der Fraktion C: von Mai 2005 bis 2011, Mitglied Fraktionsvorstand Bundeshausfraktion CVP",,Wetzikon (ZH),TG,Thurgovie,Münchenbuchsee (BE),CE,Conseil des Etats,2015-10-18,2015-11-30,,2015-11-30,1958-08-23,,,Brigitte,f,1106,Häberli-Koller,Exekutive der Gemeinde: von Januar 1996 bis Mai 2003; Legislative des Kantons: von Juni 1996 bis November 2003,marié(e),,3.0,C,"{'#text': '1', '@m:type': 'Edm.Int32'}",Membre,Groupe PDC,PDC,Parti démocrate-chrétien suisse,2600.0
734,false,,Présidente des Femmes PDC Jura dès 1998,,Bienne,JU,Jura,"Sattel (SZ),Schwyz (SZ)",CE,Conseil des Etats,2003-10-19,2003-12-01,2007-12-02,2003-12-01,1946-08-01,,2007-12-02,Madeleine,f,1107,Amgwerd,"Conseil de ville Delémont: 1985 - 1995; Conseil communal Delémont: dès 1996; Parlement jurassien: dès 1999, Présidente du Parlement jurassien 2003",marié(e),,3.0,,,,,,,2639.0
735,true,,Vice-président du Groupe parlementaire UDC aux Chambres Fédérales,,Bursins,VD,Vaud,Bursins (VD),CF,Conseil fédéral,2015-12-09,2015-12-09,,2015-12-09,1959-11-09,,,Guy,m,1108,Parmelin,,marié(e),Caporal,0.0,,,,,UDC,Union Démocratique du Centre,2621.0
736,true,"Präsident der Parlamentarischen Gruppe für Bildung, Forschung und Innovation (PG BFI); Präsident der Parlamentarischen Gruppe Schweiz-Polen",Präsident CVP Oberägeri: von April 1999 bis April 2005; Präsident CVP Kanton Zug: von April 1999 bis April 2008; Mitglied des Parteipräsidium der CVP Schweiz: von 2012 bis 2016; Präsident der CVP Schweiz: seit April 2016,,Zoug,ZG,Zoug,"Oberägeri (ZG),Wittenbach (SG)",CN,Conseil national,2015-10-18,2015-11-30,,2015-11-30,1962-10-01,,,Gerhard,m,1109,Pfister,Legislative des Kantons: von Dezember 1998 bis November 2003,marié(e),,,C,"{'#text': '1', '@m:type': 'Edm.Int32'}",Membre,Groupe PDC,PDC,Parti démocrate-chrétien suisse,2623.0
737,false,,,,Bâle,ZH,Zurich,Bâle (BS),CN,Conseil national,2011-10-23,2011-12-05,2015-11-29,2011-12-05,1950-01-16,,2015-11-29,Daniel,m,1110,Vischer,Legislative des Kantons: von November 1983 bis September 2003; Verfassungsrat Kanton Zürich: von 2000 bis 2005,marié(e),,2.0,,,,,PES,Parti écologiste suisse,2635.0
738,true,Co-Präsident der Parlamentarischen Gruppe Rock/Pop im Bundeshaus: seit September 2013; Co-Präsident der Parlamentarischen Gruppe MINT-Förderung als Beitrag zur Behebung des Fachkräftemangels; Präsident der Parlamentarischen Gruppe Bosnien Herzegowina; Co-Präsident der Parlamentarischen Gruppe Print,Präsident SVP Emmen: von April 1999 bis April 2002; Präsident SVP Amt Hochdorf: von 2002 bis 2004; Präsident SVP Kanton Luzern: von April 2001 bis September 2004,,Lucerne,LU,Lucerne,Schinznach (AG),CN,Conseil national,2015-10-18,2015-11-30,,2015-11-30,1958-01-22,,,Felix,m,1111,Müri,Legislative des Kantons: von 1999 bis 2003,marié(e),Appointé,4.0,V,"{'#text': '1', '@m:type': 'Edm.Int32'}",Membre,Groupe de l'Union démocratique du Centre,UDC,Union Démocratique du Centre,2618.0
739,false,Präsident der Parlamentarischen Gruppe Peak Oil; Vize-Präsident der Parlamentarischen Gruppe Schweiz-Republik Korea,Fraktionspräsident Grosser Rat Kanton Aargau: von September 1999 bis Oktober 2003,,Brugg,AG,Argovie,Turgi (AG),CN,Conseil national,2011-10-23,2011-12-05,2015-11-29,2011-12-05,1960-10-27,,2015-11-29,Geri,m,1112,Müller,Legislative der Gemeinde Baden: von April 1990 bis Dezember 1991; Exekutive der Gemeinde Baden: seit Januar 2006; Legislative des Kantons: von November 1995 bis November 2003,,,,,,,,PES,Parti écologiste suisse,2615.0
740,false,Co-Präsident der Parlamentarischen Gruppe Medien und Kommerzielle Kommunikation (GMK): bis Mai 2014,,,Rome,ZH,Zurich,Thundorf (TG),CN,Conseil national,2011-10-23,2011-12-05,2014-05-06,2011-12-05,1952-11-25,,2014-05-06,Filippo,m,1113,Leutenegger,,marié(e),Officier spécialisé,5.0,,,,,PLR,PLR.Les Libéraux-Radicaux,2612.0
741,false,,Vizepräsidentin FDP Schweiz: von April 1998 bis 2006,,Gossau,AR,Appenzell Rh.-Ext.,Rorschacherberg (SG),CN,Conseil national,2007-10-21,2007-12-03,2011-12-04,2007-12-03,1947-05-29,,2011-12-04,Marianne,f,1114,Kleiner,Exekutive des Kantons: von April 1994 bis Mai 2003; Landammann: von April 1997 bis Mai 2000,marié(e),,2.0,,,,,PLR,PLR.Les Libéraux-Radicaux,2609.0
742,false,,Président UDC canton de Genève: depuis 2005 jusqu'à 2007,,Berne,GE,Genève,Genève (GE),CN,Conseil national,2007-10-21,2007-12-03,2011-12-04,2007-12-03,1940-01-07,,2011-12-04,André,m,1115,Reymond,Législatif cantonal: deputé au Grand Conseil depuis novembre 2001 jusqu'à 2007,marié(e),,2.0,,,,,UDC,Union Démocratique du Centre,2626.0
743,true,,Vice-président du Groupe radical-libéral de l'Assemblée fédérale depuis 2005,,Neuchâtel,NE,Neuchâtel,"Neuchâtel (NE),Sumiswald (BE)",CF,Conseil fédéral,2009-09-16,2009-09-16,,2009-09-16,1960-04-17,,,Didier,m,1116,Burkhalter,Législatif communal (Conseil général) de Hauterive: depuis mai 1988 jusqu'à septembre 1990; Exécutif communal (Conseil communal) de Neuchâtel: depuis juillet 1991 jusqu'à juin 2005; Législatif cantonal (Grand conseil): depuis mai 1990 jusqu'à mai 2001,marié(e),Officier spécialisé,3.0,,,,,PLR,PLR.Les Libéraux-Radicaux,2589.0
744,false,Président de l'intergroupe parlementaire Tourisme et transports; Vice-président de l'intergroupe parlementaire Viticulture,,,Sion,VS,Valais,"Conthey (VS),Vétroz (VS)",CN,Conseil national,2011-10-23,2011-12-05,2015-11-29,2011-12-05,1958-12-18,,2015-11-29,Jean-René,m,1117,Germanier,Législatif communal (Conseiller communal): depuis janvier 1993 jusqu'à décembre 2003,,Caporal,1.0,,,,,PLR,PLR.Les Libéraux-Radicaux,2598.0
745,false,,,,Sursee,LU,Lucerne,Sursee (LU),CN,Conseil national,2011-10-23,2011-12-05,2012-06-06,2011-12-05,1941-06-08,2012-06-06,2012-06-06,Otto,m,1118,Ineichen,,marié(e),Soldat,4.0,,,,,PLR,PLR.Les Libéraux-Radicaux,2606.0
746,true,Président du groupement des arts et métiers de l’Assemblée fédérale; Vice-président de l'intergroupe parlementaire banques nationales,,,Fribourg,FR,Fribourg,Charmey (FR),CN,Conseil national,2015-10-18,2015-11-30,,2015-11-30,1950-06-28,,,Jean-François,m,1119,Rime,Législatif communal (Conseil général) de Bulle: depuis juin 1989 jusqu'à février 1991,marié(e),Soldat,3.0,V,"{'#text': '1', '@m:type': 'Edm.Int32'}",Membre,Groupe de l'Union démocratique du Centre,UDC,Union Démocratique du Centre,2627.0
747,true,Co-président de l'intergroupe parlementaire Suisse-Solidarité internationale; Co-président de l'intergroupe parlementaire Suisses de l'étranger; Président de l'intergroupe parlementaire Suisse-Proche Orient; Co-président de l'intergroupe parlementaire Relations avec le peuple kurde; Co-président de l'intergroupe parlementaire Suisse-Afrique du Sud; Membre de l'intergroupe parlementaire Suisse-Arménie; Co-président de l'intergroupe parlementaire Droits humains; Co-président de l'intergroupe parlementaire Genève International,,,Zurich,GE,Genève,Lugano (TI),CN,Conseil national,2015-10-18,2015-11-30,,2015-11-30,1959-07-08,,,Carlo,m,1120,Sommaruga,Législatif communal de Thônex: depuis juin 1991 jusqu'à janvier 2001; Législatif cantonal (Grand Conseil): depuis novembre 2001 jusqu'à novembre 2003,,Soldat,4.0,S,"{'#text': '1', '@m:type': 'Edm.Int32'}",Membre,Groupe socialiste,PSS,Parti socialiste suisse,2632.0
748,false,,Vizepräsidentin SVP Schweiz: seit März 2008,,Altstätten,SG,St-Gall,"Diepoldsau (SG),Altstätten (SG)",CN,Conseil national,2007-10-21,2007-12-03,2009-12-31,2007-12-03,1978-06-11,,2009-12-31,Jasmin,f,1121,Hutter-Hutter,Legislative des Kantons: von 1999 bis 2003,marié(e),,0.0,,,,,UDC,Union Démocratique du Centre,2604.0
749,true,Präsident der Parlamentarischen Gruppe Kommunalpolitik; Präsident der Parlamentarischen Gruppe Raumentwicklung; Co-Präsident der Parlamentarischen Gruppe Kultur; Co-Präsident der Parlamentarischen Gruppe Biodiversität und Artenschutz; Co-Präsident der Parlamentarischen Gruppe Hauptstadtregion Schweiz; Präsident der Parlamentarischen Gruppe für Natur- und Heimatschutz; Co-Präsident der Parlamentarischen Gruppe Migration; Co-Präsident der Parlamentarischen Gruppe Fürsorgerische Zwangsmassnahmen,Vizepräsident FDP der Stadt Solothurn: seit 1993; Präsident der Kantonsratsfraktion: von Juli 1999 bis November 2003,,Soleure,SO,Soleure,"Soleure (SO),Herbetswil (SO)",CN,Conseil national,2015-10-18,2015-11-30,,2015-11-30,1955-08-19,,,Kurt,m,1122,Fluri,Exekutive der Gemeinde: seit Juni 1985; Legislative des Kantons: von April 1989 bis November 2003,marié(e),Colonel,5.0,RL,"{'#text': '1', '@m:type': 'Edm.Int32'}",Membre,Groupe libéral-radical,PLR,PLR.Les Libéraux-Radicaux,2594.0
750,false,,,,Château-d'Oex,VD,Vaud,Bex (VD),CN,Conseil national,2011-10-23,2011-12-05,2015-11-29,2011-12-05,1950-04-30,,2015-11-29,Pierre-François,m,1123,Veillon,Législatif communal de Bex: depuis 1985 jusqu'à 1989; Législatif cantonal: depuis 1986 jusqu'à 1991; Exécutif cantonal: depuis 1991 jusqu'à 1996,marié(e),,3.0,,,,,UDC,Union Démocratique du Centre,2634.0
751,true,Président de l'intergroupe parlementaire Suisse-Arménie; Co-président de l'intergroupe parlementaire latin consommation; Président de l'intergroupe parlementaire du tourisme,Vice-président du PDC suisse: depuis septembre 2004 jusqu'à avril 2016,,Fribourg,FR,Fribourg,Fribourg (FR),CN,Conseil national,2015-10-18,2015-11-30,,2015-11-30,1956-04-28,,,Dominique,m,1124,de Buman,Exécutif communal de la ville de Fribourg: depuis avril 1986 jusqu'à août 2004; Législatif cantonal: depuis décembre 1986 jusqu'à décembre 2003;  Syndic de la ville de Fribourg: depuis 1994 jusqu'à 2004; Président du Grand Conseil en 2001,,Capitaine,,C,"{'#text': '1', '@m:type': 'Edm.Int32'}",Membre,Groupe PDC,PDC,Parti démocrate-chrétien suisse,2593.0
752,true,Vizepräsidentin der Parlamentarischen Gruppe Schweiz-Kuba,,,Winterthur,ZH,Zurich,Isérables (VS),CN,Conseil national,2015-10-18,2015-11-30,,2015-11-30,1972-12-17,,,Chantal,f,1125,Galladé,Legislative des Kantons (Kantonsrat): von August 1997 bis November 2003,,,,S,"{'#text': '1', '@m:type': 'Edm.Int32'}",Membre,Groupe socialiste,PSS,Parti socialiste suisse,2597.0
753,false,Co-Präsident der Parlamentarischen Gruppe gegen Rassismus und Fremdenfeindlichkeit: bis Mai 2014,Präsident FDP Schweiz International: von August 2005 bis August 2009; Vizepräsident der FDP Schweiz: von Juni 2009 bis April 2012,,Winterthur,ZH,Zurich,Aarburg (AG),CN,Conseil national,2011-10-23,2011-12-05,2014-05-08,2011-12-05,1957-02-20,,2014-05-08,Markus,m,1126,Hutter,Legislative der Gemeinde Winterthur (Grosser Gemeinderat): von Mai 1994 bis Juli 2003; Legislative des Kantons (Kantonsrat) des Eidg. Standes Zürich: von August 2003 bis November 2004,marié(e),Capitaine,2.0,,,,,PLR,PLR.Les Libéraux-Radicaux,2605.0
754,false,,Président UDC Valais: depuis juillet 1999 jusqu'à novembre 2002 et dès novembre 2008; Vice-Président UDC Suisse: depuis mai 2012,,Sierre,VS,Valais,Guttet-Feschel (VS),CN,Conseil national,2011-10-23,2011-12-05,2015-11-29,2011-12-05,1960-06-12,,2015-11-29,Oskar,m,1127,Freysinger,Exécutif communal: depuis décembre 1996 jusqu'à décembre 2000; Législatif cantonal: depuis mars 2001 jusqu'à octobre 2003; Exécutif cantonal: dès mai 2013,marié(e),Appointé,3.0,,,,,UDC,Union Démocratique du Centre,2595.0
755,false,,Präsident der EDU-ZH von 1984 bis 1992,,Diemtigen,ZH,Zurich,Diemtigen (BE),CN,Conseil national,2003-10-19,2003-12-01,2007-12-02,2003-12-01,1948-12-21,,2007-12-02,Markus,m,1128,Wäfler,,marié(e),,6.0,,,,,,,2636.0
756,true,Co-Präsidentin der Parlamentarischen Gruppe Pfadibewegung Schweiz,Fraktionspräsidentin der SP im Grossen Rat: von 2001 bis 2004; Vizepräsidentin SP Schweiz: von September 2006 bis Oktober 2008,,Aarau,BS,Bâle-Ville,"Heimiswil (BE),Aarburg (AG)",CN,Conseil national,2015-10-18,2015-11-30,,2015-11-30,1954-01-17,,,Silvia,f,1129,Schenker,Legislative des Kantons (Grosser Rat): von März 1995 bis Januar 2004,divorcé(e),,3.0,S,"{'#text': '1', '@m:type': 'Edm.Int32'}",Membre,Groupe socialiste,PSS,Parti socialiste suisse,2630.0
757,false,Schulrat Gemeinde Steinen: von 1992 bis 1994,Vorstand CVP Kanton Schwyz: seit 1991; Vizepräsident CVP Kanton Schwyz: seit 2009,,Zoug,SZ,Schwyz,Wäldi (TG),CN,Conseil national,2007-10-21,2007-12-03,2011-12-04,2007-12-03,1965-02-01,,2011-12-04,Reto,m,1130,Wehrli,Legislative des Kantons Schwyz: von Juni 2000 bis November 2003,marié(e),,2.0,,,,,PDC,Parti démocrate-chrétien suisse,2637.0
758,true,Co-Präsidentin der Parlamentarischen Gruppe Friedensförderung,Fraktionsvorstand,,Berne,BE,Berne,"Köniz (BE),Welschenrohr (SO)",CN,Conseil national,2015-10-18,2015-11-30,,2015-11-30,1978-07-16,,,Evi,f,1131,Allemann,Legislative des Kantons (Grossrätin): von Juni 1998 bis November 2003,marié(e),,2.0,S,"{'#text': '1', '@m:type': 'Edm.Int32'}",Membre,Groupe socialiste,PSS,Parti socialiste suisse,2583.0
759,false,,,,Sierre,VS,Valais,"Chermignon (VS),Mollens (VS),Montana (VS)",CN,Conseil national,2003-10-19,2003-12-01,2007-12-02,2003-12-01,1949-12-23,2016-01-15,2007-12-02,Jean-Noël,m,1132,Rey,,marié(e),,2.0,,,,,,,2625.0
760,false,Co-président de l'intergroupe parlementaire du Goût; Président de l'intergroupe parlementaire Suisse-Liban; Membre de l'intergroupe parlementaire Transports,Président du PDC Suisse: dès septembre 2006,,Martigny,VS,Valais,Liddes (VS),CN,Conseil national,2011-10-23,2011-12-05,2015-11-29,2011-12-05,1971-03-07,,2015-11-29,Christophe,m,1133,Darbellay,,marié(e),Appointé,3.0,,,,,PDC,Parti démocrate-chrétien suisse,2592.0
761,false,Co-président de l'intergroupe parlementaire pour les questions relatives aux personnes handicapées; Vice-président de l'intergroupe parlementaire banques nationales,Co-président des Verts du Canton de Vaud: depuis mars 1997 jusqu'à avril 2001; Vice-président groupe parlementaire des Verts: dès 2007,,Pully,VD,Vaud,Pont-en-Ogoz (FR),CE,Conseil des Etats,2011-11-13,2011-12-05,2015-11-29,2011-12-05,1955-09-20,,2015-11-29,Luc,m,1134,Recordon,Législatif communal: depuis novembre 1975 jusqu'à décembre 1989; Exécutif communal: dès janvier 1990; Président du conseil d'établissement primaire de Prilly - Romanel - Jouxtens-Mézery: dès février 2015; Membre du conseil d'établissement secondaire Prilly - Romanel - Jouxtens-Mézery: dès février 2015; Législatif cantonal: depuis mars 1990 jusqu'à novembre 2003,célibataire,,0.0,,,,,PES,Parti écologiste suisse,2624.0
762,true,Präsident der Parlamentarischen Gruppe Transport,Präsident der SVP-Fraktion der Eidg. Räte: seit Januar 2012,,Sigriswil,BE,Berne,Sigriswil (BE),CN,Conseil national,2015-10-18,2015-11-30,,2015-11-30,1953-12-02,,,Adrian,m,1135,Amstutz,Exekutive der Gemeinde (Gemeinderatspräsident): von Januar 1993 bis Mai 1998; Legislative des Kantons (Grossrat): von Juni 1998 bis November 2003,marié(e),Appointé,3.0,V,"{'#text': '2', '@m:type': 'Edm.Int32'}",Président(e),Groupe de l'Union démocratique du Centre,UDC,Union Démocratique du Centre,2584.0
763,false,,Bezirksparteipräsident seit 2002,,Breitenbach,BL,Bâle-Campagne,Zwingen (BL),CN,Conseil national,2003-10-19,2003-12-01,2007-12-02,2003-12-01,1945-05-26,,2007-12-02,Walter,m,1136,Jermann,Gemeinderat von 1982 bis 1988; Gemeindepräsident von 1989 bis 1999; Landrat von 1994 bis 2003; Landratspräsident von 1999 bis 2000,marié(e),Adjudant sous-officier,3.0,,,,,,,2607.0
764,true,Co-Präsident der Parlamentarischen Gruppe für Behindertenfragen; Co-Präsident der Parlamentarischen Gruppe Schweiz-Suryoye,,,Azmoos,SG,St-Gall,Wartau (SG),CN,Conseil national,2015-10-18,2015-11-30,,2015-11-30,1948-04-25,,,Walter,m,1137,Müller,,marié(e),Premier-lieutenant,4.0,RL,"{'#text': '1', '@m:type': 'Edm.Int32'}",Membre,Groupe libéral-radical,PLR,PLR.Les Libéraux-Radicaux,2617.0
765,true,Co-Präsident der Parlamentarischen Gruppe Green Cross; Co-Präsident der Parlamentarischen Gruppe Cleantech; Co-Präsident der Parlamentarischen Gruppe Schweiz-Ukraine,Präsident Grünliberale Kanton Zürich: von Juli 2004 bis Mai 2008; Präsident Grünliberale Schweiz: seit Juli 2007,,Thalwil,ZH,Zurich,"Hombrechtikon (ZH),Zurich (ZH),Dübendorf (ZH)",CN,Conseil national,2015-10-18,2015-11-30,,2015-11-30,1964-06-03,,,Martin,m,1138,Bäumle,Legislative der Gemeinde: von April 1990 bis März 1998; Exekutive der Gemeinde (Stadtrat): seit April 1998; Legislative des Kantons: von Mai 1987 bis Mai 1995 und von Mai 1999 bis Mai 2004,,Soldat aD,,GL,"{'#text': '1', '@m:type': 'Edm.Int32'}",Membre,Groupe vert'libéral,pvl,Parti vert'libéral,2585.0
766,true,Präsidentin parlamentarischer Verein Schweiz-USA; Präsidentin der Skigruppe der Bundesversammlung; Co- Präsidentin der Parlamentarischen Gruppe Erneuerbare Energien; Co-Präsidentin der Parlamentarischen Gruppe Schweiz-Ukraine,,,Berthoud,BE,Berne,"Würenlos (AG),Zurich (ZH)",CN,Conseil national,2015-10-18,2015-11-30,,2015-11-30,1975-07-27,,,Christa,f,1139,Markwalder,Legislative der Gemeinde (Stadtrat) Burgdorf: von Januar 1999 bis Mai 2002; Legislative des Kantons (Grossrätin): von April 2002 bis November 2003,,,,RL,"{'#text': '1', '@m:type': 'Edm.Int32'}",Membre,Groupe libéral-radical,PLR,PLR.Les Libéraux-Radicaux,2614.0
767,false,,,,Bellinzona,TI,Tessin,Lugano (TI),CN,Conseil national,2003-10-19,2003-12-01,2007-06-03,2003-12-01,1961-03-11,,2007-06-03,Laura,f,1140,Sadis,Consigliera comunale a Lugano 1988 - 1996; deputata in Gran Consiglio 1995-2003,,,,,,,,PLR,PLR.Les Libéraux-Radicaux,2628.0
768,true,,Präsident Ortspartei: von Mai 1996 bis Mai 2004; Präsident FDP.Die Liberalen Schweiz: von April 2012 bis April 2016,,Mogelsberg,AG,Argovie,Mogelsberg (SG),CE,Conseil des Etats,2015-11-22,2015-11-30,,2015-11-30,1952-09-05,,,Philipp,m,1141,Müller,Legislative des Kantons: von März 1997 bis Oktober 2003,,Soldat,,RL,"{'#text': '1', '@m:type': 'Edm.Int32'}",Membre,Groupe libéral-radical,PLR,PLR.Les Libéraux-Radicaux,2616.0
769,true,Präsident Egerkinger-Komitee; IG Freiheit; Vize-Präsident der Parlamentarischen Kerngruppe Feuerwehr,Ortspräsident SVP Gretzenbach: seit Januar 1997; Bezirkspräsident SVP: von Juni 1997 bis Dezember 2002; Präsident SVP Amtei Olten/Gösgen: von Dezember 2002 bis Mai 2005; Vizepräsident SVP Kanton Solothurn: von Juni 2001 bis Dezember 2011; Präsident SVP Kanton Solothurn: seit Januar 2012 bis Mai 2013; Im Zentralvorstand der SVP Schweiz: seit 2001 bis 2012,,Schüpfheim,SO,Soleure,Schüpfheim (LU),CN,Conseil national,2015-10-18,2015-11-30,,2015-11-30,1957-11-21,,,Walter,m,1142,Wobmann,Exekutive der Gemeinde: von November 1997 bis November 2001; Legislative des Kantons: von Mai 2001 bis November 2003,,Appointé,,V,"{'#text': '1', '@m:type': 'Edm.Int32'}",Membre,Groupe de l'Union démocratique du Centre,UDC,Union Démocratique du Centre,2638.0
770,false,,,,Breil/Brigels,GR,Grisons,Breil/Brigels (GR),CN,Conseil national,2007-10-21,2007-12-03,2011-12-04,2007-12-03,1945-04-02,,2011-12-04,Sep,m,1143,Cathomas,Legislative der Gemeinde: 1973 bis 1989; Exekutive der Gemeinde: 1989 bis 2003; Legislative des Kantons: 1997 bis 2003,marié(e),Premier-lieutenant,3.0,,,,,PDC,Parti démocrate-chrétien suisse,2590.0
771,false,,Présidente du parti libéral genevois: depuis mars 1988 jusqu'à mars 1990,,Fribourg,GE,Genève,"Hütten (ZH),Ramsen (SH)",CN,Conseil national,2007-10-21,2007-12-03,2011-12-04,2007-12-03,1950-03-16,,2011-12-04,Martine,f,1144,Brunschwig Graf,Législatif cantonal: depuis octobre 1989 jusqu'à octobre 1993; Exécutif cantonal: depuis décembre 1993 jusqu'à décembre 2005.,,,,,,,,PLR,PLR.Les Libéraux-Radicaux,2587.0
772,false,,Vice-président UDC Suisse: dès mars 2006,,Fleurier,NE,Neuchâtel,Provence (VD),CN,Conseil national,2011-10-23,2011-12-05,2013-08-31,2011-12-05,1966-12-09,,2013-08-31,Yvan,m,1145,Perrin,Exécutif communal: depuis juin 2000 jusqu'à janvier 2010,célibataire,Caporal,,,,,,UDC,Union Démocratique du Centre,2622.0
773,false,,"Présidence POP vaudois, 1988 - 1995",,Berne,VD,Vaud,Le Locle (NE),CN,Conseil national,2003-10-19,2003-12-01,2007-12-02,2003-12-01,1950-05-01,,2007-12-02,Marianne,f,1146,Huguenin,Législatif communal: 1981 à 1996; Exécutif communal: depuis juin 1996; Législatif cantonal: avril 1990 à octobre 1999,célibataire,,,,,,,,,2603.0
774,true,Co-Präsidentin der Parlamentarischen Damen Sportgruppe,Co-Präsidentin SP Frauen Kanton Bern: von März 1992 bis März 1996; Präsidentin Arbeitsgruppe Steuerpolitik: seit 2004; Co-Präsidentin der SPS-Fachkommission für sexuelle Orientierung und Identität: seit März 2010,,Berne,BE,Berne,"Bolligen (BE),Baltschieder (VS)",CN,Conseil national,2015-10-18,2015-11-30,,2015-11-30,1953-04-17,,,Margret,f,1147,Kiener Nellen,Exekutive der Gemeinde Bolligen: von 1992 bis 2008; Gemeindepräsidentin: von 2001 bis 2008; Legislative des Kantons (Grossrätin): von April 1990 bis November 2003,marié(e),,2.0,S,"{'#text': '1', '@m:type': 'Edm.Int32'}",Membre,Groupe socialiste,PSS,Parti socialiste suisse,2608.0
775,true,Co-présidente de l'intergroupe parlementaire latin consommation,Présidente PS Lausanne: depuis juin 1999 jusqu'à décembre 2003; Vice-présidente du Parti socialiste suisse: depuis septembre 2012,,Bulle,VD,Vaud,Sâles (FR),CE,Conseil des Etats,2015-11-08,2015-11-30,,2015-11-30,1968-11-14,,,Géraldine,f,1148,Savary,Conseil communal de Lausanne: depuis janvier 1998 jusqu'à décembre 2003,marié(e),,2.0,S,"{'#text': '1', '@m:type': 'Edm.Int32'}",Membre,Groupe socialiste,PSS,Parti socialiste suisse,2629.0
776,false,,,,Fribourg,FR,Fribourg,"Luterbach (SO),Tavel (FR)",CE,Conseil des Etats,2011-10-23,2011-12-05,2015-11-29,2011-12-05,1952-10-31,,2015-11-29,Urs,m,1149,Schwaller,Exekutive des Kantons: Oberamtmann/Präfekt des Sensebezirks von Mai 1986 bis Dezember 1991; Staatsrat: Finanzdirektor von 1992 bis Juli 2004,marié(e),Capitaine,3.0,,,,,PDC,Parti démocrate-chrétien suisse,2640.0
777,true,,Président PS Suisse: dès mars 2008,,La Tour-de-Trême,FR,Fribourg,"La Verrerie (FR),Siviriez (FR),Esmonts (FR),Le Crêt (FR),Pont (Veveyse) (FR)",CE,Conseil des Etats,2015-11-08,2015-11-30,,2015-11-30,1970-07-07,,,Christian,m,1150,Levrat,Législatif cantonal (Assemblée constituante): depuis 2000 jusqu'à 2004 et président en 2003; Conseiller national: depuis 2003 jusqu'à 2012,marié(e),Soldat,3.0,S,"{'#text': '1', '@m:type': 'Edm.Int32'}",Membre,Groupe socialiste,PSS,Parti socialiste suisse,2613.0
778,false,,,,Wädenswil,SZ,Schwyz,Einsiedeln (SZ),CN,Conseil national,2003-10-19,2003-12-01,2007-04-18,2003-12-01,1949-10-10,2007-04-18,2007-04-18,Josy,f,1151,Gyr-Steiner,Exekutive der Gemeinde: Seit Mai 1990,marié(e),,1.0,,,,,PSS,Parti socialiste suisse,2599.0
779,false,,Generalsekretär SP Schweiz: von November 1986 bis Dezember 1996,,Lausanne,BE,Berne,Fribourg (FR),CN,Conseil national,2007-10-21,2007-12-03,2011-05-29,2007-12-03,1947-06-01,2015-04-30,2011-05-29,André,m,1152,Daguet,,,,,,,,,PSS,Parti socialiste suisse,2591.0
